TIMESTAMP,INSTRUMENT,SYMBOL,EXP_DATE,OPEN_PRICE,HI_PRICE,LO_PRICE,CLOSE_PRICE,OPEN_INT*,TRD_VAL,TRD_QTY,NO_OF_CONT,NO_OF_TRADE,OPEN_INT
2019-07-04,,INDIAMART,2019-07-25,582.74,660.77,582.74,642.96,,0.0,0.0,0.0,,0.0
2019-07-04,,INDIAMART,2019-08-29,582.74,660.77,582.74,642.96,,0.0,0.0,0.0,,0.0
2019-07-04,,INDIAMART,2019-09-26,582.74,660.77,582.74,642.96,,0.0,0.0,0.0,,0.0
2019-07-05,,INDIAMART,2019-07-25,648.77,665.56,644.47,654.62,,0.0,0.0,0.0,,0.0
2019-07-05,,INDIAMART,2019-08-29,648.77,665.56,644.47,654.62,,0.0,0.0,0.0,,0.0
2019-07-05,,INDIAMART,2019-09-26,648.77,665.56,644.47,654.62,,0.0,0.0,0.0,,0.0
2019-07-08,,INDIAMART,2019-07-25,647.93,675.93,641.56,665.43,,0.0,0.0,0.0,,0.0
2019-07-08,,INDIAMART,2019-08-29,647.93,675.93,641.56,665.43,,0.0,0.0,0.0,,0.0
2019-07-08,,INDIAMART,2019-09-26,647.93,675.93,641.56,665.43,,0.0,0.0,0.0,,0.0
2019-07-09,,INDIAMART,2019-07-25,661.75,668.52,652.72,655.63,,0.0,0.0,0.0,,0.0
2019-07-09,,INDIAMART,2019-08-29,661.75,668.52,652.72,655.63,,0.0,0.0,0.0,,0.0
2019-07-09,,INDIAMART,2019-09-26,661.75,668.52,652.72,655.63,,0.0,0.0,0.0,,0.0
2019-07-10,,INDIAMART,2019-07-25,656.72,660.32,652.67,654.47,,0.0,0.0,0.0,,0.0
2019-07-10,,INDIAMART,2019-08-29,656.72,660.32,652.67,654.47,,0.0,0.0,0.0,,0.0
2019-07-10,,INDIAMART,2019-09-26,656.72,660.32,652.67,654.47,,0.0,0.0,0.0,,0.0
2019-07-11,,INDIAMART,2019-07-25,660.77,660.77,653.58,654.37,,0.0,0.0,0.0,,0.0
2019-07-11,,INDIAMART,2019-08-29,660.77,660.77,653.58,654.37,,0.0,0.0,0.0,,0.0
2019-07-11,,INDIAMART,2019-09-26,660.77,660.77,653.58,654.37,,0.0,0.0,0.0,,0.0
2019-07-12,,INDIAMART,2019-07-25,654.35,661.75,614.84,643.58,,0.0,0.0,0.0,,0.0
2019-07-12,,INDIAMART,2019-08-29,654.35,661.75,614.84,643.58,,0.0,0.0,0.0,,0.0
2019-07-12,,INDIAMART,2019-09-26,654.35,661.75,614.84,643.58,,0.0,0.0,0.0,,0.0
2019-07-15,,INDIAMART,2019-07-25,642.0,653.36,622.25,626.69,,0.0,0.0,0.0,,0.0
2019-07-15,,INDIAMART,2019-08-29,642.0,653.36,622.25,626.69,,0.0,0.0,0.0,,0.0
2019-07-15,,INDIAMART,2019-09-26,642.0,653.36,622.25,626.69,,0.0,0.0,0.0,,0.0
2019-07-16,,INDIAMART,2019-07-25,629.58,630.12,617.31,618.52,,0.0,0.0,0.0,,0.0
2019-07-16,,INDIAMART,2019-08-29,629.58,630.12,617.31,618.52,,0.0,0.0,0.0,,0.0
